datetime,nav,returns,in_sample,cumpnl
2021-01-01 00:00:00,5000000.0,0.0,True,0.0
2021-01-01 04:00:00,5000000.0,0.0,True,0.0
2021-01-01 08:00:00,5000000.0,0.0,True,0.0
2021-01-01 12:00:00,5000000.0,0.0,True,0.0
2021-01-01 16:00:00,5000000.0,0.0,True,0.0
2021-01-01 20:00:00,5000000.0,0.0,True,0.0
2021-01-02 00:00:00,5000000.0,0.0,True,0.0
2021-01-02 04:00:00,5000000.0,0.0,True,0.0
2021-01-02 08:00:00,5000000.0,0.0,True,0.0
2021-01-02 12:00:00,5000000.0,0.0,True,0.0
2021-01-02 16:00:00,5001394.62,0.00027892400000006923,True,1394.6200000001118
2021-01-02 20:00:00,5000479.12,-0.00018304894325660293,True,479.12000000011176
2021-01-03 00:00:00,5000477.62,-2.999712555018519e-07,True,477.62000000011176
2021-01-03 04:00:00,5000477.62,0.0,True,477.62000000011176
2021-01-03 08:00:00,5000465.68,-2.3877719105280804e-06,True,465.679999999702
2021-01-03 12:00:00,4999542.08,-0.00018470279752014207,True,-457.9199999999255
2021-01-03 16:00:00,4999540.43,-3.3003022559263684e-07,True,-459.570000000298
2021-01-03 20:00:00,4999309.619999999,-4.616624332420827e-05,True,-690.3800000008196
2021-01-04 00:00:00,4998801.93,-0.00010155202189687795,True,-1198.070000000298
2021-01-04 04:00:00,4998801.919999999,-2.0004794487604727e-09,True,-1198.0800000010058
2021-01-04 08:00:00,5000228.909999999,0.0002854664023175246,True,228.9099999992177
2021-01-04 12:00:00,4999230.919999999,-0.00019958886242277263,True,-769.0800000010058
2021-01-04 16:00:00,4999234.279999999,6.721033802836729e-07,True,-765.7200000006706
2021-01-04 20:00:00,4999234.279999999,0.0,True,-765.7200000006706
2021-01-05 00:00:00,4998422.31,-0.00016241887347590023,True,-1577.6900000004098
2021-01-05 04:00:00,4998423.6899999995,2.7608711605786596e-07,True,-1576.3100000005215
2021-01-05 08:00:00,4998423.6899999995,0.0,True,-1576.3100000005215
2021-01-05 12:00:00,4998741.01,6.348401409739246e-05,True,-1258.9900000002235
2021-01-05 16:00:00,5000354.22,0.0003227232610716335,True,354.21999999973923
2021-01-05 20:00:00,5000606.739999999,5.0500422347887763e-05,True,606.7399999992922
2021-01-06 00:00:00,5000789.72,3.65915596876043e-05,True,789.7199999997392
2021-01-06 04:00:00,5001325.83,0.00010720506760297788,True,1325.8300000000745
2021-01-06 08:00:00,5001601.88,5.5195364065951935e-05,True,1601.8799999998882
2021-01-06 12:00:00,5001213.62,-7.76271301304865e-05,True,1213.6200000001118
2021-01-06 16:00:00,5001468.92,5.104760951990528e-05,True,1468.9199999999255
2021-01-06 20:00:00,4999506.96,-0.0003922767553656836,True,-493.04000000003725
2021-01-07 00:00:00,5000234.640000001,0.00014555035242924674,True,234.64000000059605
2021-01-07 04:00:00,4999585.74,-0.00012977390997004346,True,-414.2599999997765
2021-01-07 08:00:00,5000599.100000001,0.00020268879317186794,True,599.1000000005588
2021-01-07 12:00:00,5001729.090000001,0.00022597092416387632,True,1729.0900000007823
2021-01-07 16:00:00,5001807.15,1.5606602955742233e-05,True,1807.1500000003725
2021-01-07 20:00:00,5002178.0200000005,7.414720097709271e-05,True,2178.0200000004843
2021-01-08 00:00:00,5001053.8100000005,-0.0002247441005708284,True,1053.8100000005215
2021-01-08 04:00:00,5001053.82,1.9995785027759894e-09,True,1053.820000000298
2021-01-08 08:00:00,5001053.82,0.0,True,1053.820000000298
2021-01-08 12:00:00,5000533.24,-0.0001040940607194285,True,533.2400000002235
2021-01-08 16:00:00,5000080.28,-9.058233957459638e-05,True,80.28000000026077
2021-01-08 20:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-09 00:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-09 04:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-09 08:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-09 12:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-09 16:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-09 20:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-10 00:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-10 04:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-10 08:00:00,5000080.28,0.0,True,80.28000000026077
2021-01-10 12:00:00,4999591.2700000005,-9.780042971629932e-05,True,-408.7299999995157
2021-01-10 16:00:00,5001782.36,0.0004382538254972257,True,1782.3600000003353
2021-01-10 20:00:00,5001092.600000001,-0.00013790284149828302,True,1092.6000000005588
2021-01-11 00:00:00,5003840.750000001,0.0005495099210921506,True,3840.7500000009313
2021-01-11 04:00:00,5004914.32,0.00021454919403640638,True,4914.320000000298
2021-01-11 08:00:00,5005095.61,3.6222398308805026e-05,True,5095.610000000335
2021-01-11 12:00:00,5007695.78,0.000519504561472317,True,7695.780000000261
2021-01-11 16:00:00,5007032.19,-0.00013251404021985547,True,7032.19000000041
2021-01-11 20:00:00,5007029.53,-5.312528258416549e-07,True,7029.530000000261
2021-01-12 00:00:00,5006642.61,-7.727535811041797e-05,True,6642.610000000335
2021-01-12 04:00:00,5008075.45,0.0002861877932205381,True,8075.450000000186
2021-01-12 08:00:00,5007073.61,-0.00020004490946712306,True,7073.610000000335
2021-01-12 12:00:00,5007075.08,2.935846592500013e-07,True,7075.0800000000745
2021-01-12 16:00:00,5007075.08,0.0,True,7075.0800000000745
2021-01-12 20:00:00,5007075.08,0.0,True,7075.0800000000745
2021-01-13 00:00:00,5007075.08,0.0,True,7075.0800000000745
2021-01-13 04:00:00,5005898.850000001,-0.00023491359350646945,True,5898.850000000559
2021-01-13 08:00:00,5005898.850000001,0.0,True,5898.850000000559
2021-01-13 12:00:00,5005898.850000001,0.0,True,5898.850000000559
2021-01-13 16:00:00,5005898.850000001,0.0,True,5898.850000000559
2021-01-13 20:00:00,5007284.500000001,0.00027680343561087284,True,7284.500000000931
2021-01-14 00:00:00,5006966.430000001,-6.352145559140876e-05,True,6966.430000000633
2021-01-14 04:00:00,5008103.430000001,0.00022708360758860735,True,8103.430000000633
2021-01-14 08:00:00,5008278.82,3.502124156407049e-05,True,8278.820000000298
2021-01-14 12:00:00,5009444.390000001,0.00023272865626933203,True,9444.390000000596
2021-01-14 16:00:00,5009788.930000001,6.877808658534157e-05,True,9788.930000000633
2021-01-14 20:00:00,5009026.74,-0.00015214014215969573,True,9026.740000000224
2021-01-15 00:00:00,5009441.04,8.271067844201063e-05,True,9441.040000000037
2021-01-15 04:00:00,5009679.84,4.766998914518261e-05,True,9679.839999999851
2021-01-15 08:00:00,5010021.72,6.824388202808507e-05,True,10021.71999999974
2021-01-15 12:00:00,5012498.74,0.000494413026217444,True,12498.740000000224
2021-01-15 16:00:00,5012934.41,8.691673007787948e-05,True,12934.410000000149
2021-01-15 20:00:00,5011434.81,-0.00029914614422421604,True,11434.80999999959
2021-01-16 00:00:00,5011434.8,-1.995436482715718e-09,True,11434.799999999814
2021-01-16 04:00:00,5011434.8,0.0,True,11434.799999999814
2021-01-16 08:00:00,5012585.1,0.0002295350624934578,True,12585.099999999627
2021-01-16 12:00:00,5012348.89,-4.7123389486203315e-05,True,12348.889999999665
2021-01-16 16:00:00,5011255.6,-0.0002181192937669163,True,11255.599999999627
