datetime,pnl,entry_price,exit_price,return,in_sample
2021-02-07 00:00:00,1494.1299999999974,39249.53,37745.4,0.038067462209101545,True
2021-02-08 00:00:00,43.38999999999942,38849.24,38902.63,0.001116881565765493,True
2021-02-09 12:00:00,7157.0999999999985,46474.92,39307.82,0.15399918924013206,True
2021-02-11 04:00:00,1315.9100000000035,45518.84,46844.75,0.028909128615755664,True
2021-02-12 08:00:00,1242.2699999999968,47398.59,46146.32,0.026209007483133925,True
2021-02-14 08:00:00,-1435.25,48823.84,47398.59,-0.029396499742748626,True
2021-02-15 00:00:00,-499.77999999999884,48655.21,49144.99,-0.01027187016559992,True
2021-02-15 20:00:00,-77.55000000000291,48722.76,48655.21,-0.0015916586006212068,True
2021-02-16 20:00:00,-1125.9800000000032,48600.63,49716.61,-0.023168012431114642,True
2021-02-18 08:00:00,794.260000000002,51992.97,51188.71,0.015276296006940977,True
2021-02-19 12:00:00,-848.0800000000017,52831.05,51992.97,-0.016052681141109287,True
2021-02-20 16:00:00,2282.449999999997,56231.96,53939.51,0.0405899065229097,True
2021-02-21 12:00:00,-1192.489999999998,57414.45,56231.96,-0.020769858458976755,True
2021-02-22 04:00:00,-2241.4900000000052,55949.88,58181.37,-0.04006246304728456,True
2021-02-23 16:00:00,5963.710000000006,48632.45,54606.16,0.12262820400781796,True
2021-02-24 16:00:00,923.3299999999945,49863.34,48930.01,0.018517211241765884,True
2021-02-25 04:00:00,-1239.7900000000009,50251.01,49021.22,-0.024671941917187353,True
2021-02-26 12:00:00,644.1800000000003,46433.79,47087.97,0.013873086818887716,True
2021-02-27 00:00:00,-1317.4199999999983,46313.12,47620.54,-0.0284459349747976,True
2021-02-27 16:00:00,-926.5899999999965,46566.43,47483.02,-0.01989823999821323,True
2021-02-28 12:00:00,1220.8700000000026,45335.56,46566.43,0.026929633162135917,True
2021-02-28 20:00:00,-1015.5400000000009,44430.33,43424.79,-0.022856908782806717,True
2021-03-02 04:00:00,3817.3600000000006,48990.0,45162.64,0.07792120840987958,True
2021-03-03 00:00:00,525.7900000000009,48454.21,48990.0,0.010851275874686655,True
2021-03-04 00:00:00,600.1699999999983,50373.75,49763.58,0.011914340306211038,True
2021-03-05 16:00:00,1711.510000000002,47888.11,49609.62,0.03573976922455286,True
2021-03-06 12:00:00,284.2299999999959,48182.34,47888.11,0.005899049319729925,True
2021-03-06 20:00:00,-1089.3199999999997,48361.33,47282.01,-0.022524607987414732,True
2021-03-08 04:00:00,1033.4199999999983,50625.97,49582.55,0.020412843447740324,True
2021-03-08 16:00:00,-467.0599999999977,51083.03,50625.97,-0.009143153802740316,True
2021-03-09 20:00:00,1703.6800000000003,54143.11,52429.43,0.03146623827112998,True
2021-03-10 12:00:00,-794.8799999999974,54927.99,54143.11,-0.014471310528566535,True
2021-03-11 08:00:00,-1279.3099999999977,55105.51,56374.82,-0.023215645767546613,True
2021-03-12 12:00:00,-1291.0599999999977,56561.58,57842.64,-0.022825741430844003,True
2021-03-14 08:00:00,3207.040000000001,60605.03,57387.99,0.05291705985460284,True
2021-03-15 04:00:00,110.75,60484.28,60605.03,0.0018310542838568965,True
2021-03-16 12:00:00,2293.6699999999983,55528.69,57832.36,0.04130603477229515,True
2021-03-17 04:00:00,-333.5400000000009,55561.83,55885.37,-0.006003042016434679,True
2021-03-17 20:00:00,-3028.6800000000003,57897.1,54878.42,-0.0523114283789689,True
2021-03-18 20:00:00,-1609.3300000000017,57359.68,58959.01,-0.028056816216547962,True
2021-03-19 12:00:00,-1191.1399999999994,58881.15,57700.01,-0.020229564130456002,True
2021-03-21 00:00:00,-884.439999999995,58144.44,59018.88,-0.015211084671208373,True
2021-03-21 20:00:00,234.63999999999942,57567.87,57812.51,0.004075884690540043,True
2021-03-22 20:00:00,-1853.770000000004,55571.42,57415.19,-0.03335833419408761,True
2021-03-23 16:00:00,-1097.020000000004,55216.58,54129.56,-0.019867583251262647,True
2021-03-24 20:00:00,-287.8999999999942,54788.87,55066.77,-0.005254716879541304,True
2021-03-25 20:00:00,77.90000000000146,52219.99,52307.89,0.0014917658927165911,True
2021-03-27 12:00:00,2048.4000000000015,54480.01,52421.61,0.03759911204127902,True
2021-03-28 08:00:00,-1739.2900000000009,56209.3,54480.01,-0.030943100163140277,True
2021-03-29 12:00:00,-2092.6100000000006,57892.33,55809.72,-0.03614658453028235,True
2021-03-30 04:00:00,-547.9700000000012,57227.28,57765.25,-0.009575328409807371,True
2021-03-30 12:00:00,-2109.1200000000026,59326.4,57227.28,-0.03555112058038247,True
2021-03-31 08:00:00,-1097.8800000000047,58238.52,59326.4,-0.018851440592927236,True
2021-03-31 16:00:00,-1138.550000000003,59367.07,58238.52,-0.01917814033941717,True
2021-04-02 20:00:00,-1047.3600000000006,58942.64,59980.0,-0.017769139624557038,True
2021-04-04 16:00:00,972.2699999999968,57960.37,58942.64,0.01677473763538771,True
2021-04-05 08:00:00,-679.8400000000038,57290.53,57960.37,-0.011866533613845147,True
2021-04-05 16:00:00,-1817.4700000000012,59098.0,57290.53,-0.030753494196081105,True
2021-04-06 12:00:00,-468.3799999999974,58624.07,59082.45,-0.00798955104959443,True
2021-04-08 04:00:00,2024.0599999999977,56590.01,58624.07,0.03576709033979668,True
2021-04-10 00:00:00,1576.0299999999988,58176.04,56590.01,0.02709070607074663,True
2021-04-10 04:00:00,-1119.9700000000012,59286.01,58176.04,-0.018890966013735806,True
2021-04-10 20:00:00,378.6800000000003,59674.69,59286.01,0.006345738871873491,True
2021-04-12 00:00:00,-428.5699999999997,60093.26,59674.69,-0.007131748219351051,True
2021-04-14 16:00:00,3029.220000000001,63132.48,60093.26,0.047981957939875024,True
2021-04-15 20:00:00,-1237.2099999999991,63469.68,62242.47,-0.019492929537379095,True
2021-04-16 08:00:00,-1966.1100000000006,61513.57,63469.68,-0.031962215816770195,True
2021-04-17 04:00:00,-1527.0099999999948,62456.49,60939.48,-0.024449180541525707,True
2021-04-17 16:00:00,-1837.1399999999994,60338.15,62165.29,-0.030447403508393932,True
2021-04-18 08:00:00,3863.1800000000003,56216.96,60090.14,0.06871911963934016,True
2021-04-19 16:00:00,-1162.7999999999956,54577.19,55729.99,-0.021305604044473445,True
2021-04-20 12:00:00,-667.6800000000003,56292.06,55634.38,-0.011860997803242594,True
2021-04-21 04:00:00,-1380.1100000000006,55205.64,56575.75,-0.024999438463171528,True
2021-04-21 16:00:00,-1604.949999999997,56146.85,54551.9,-0.028584862730500413,True
2021-04-22 12:00:00,-1097.699999999997,54882.42,53794.72,-0.020000940191777204,True
2021-04-23 12:00:00,1624.3700000000026,50080.25,51714.62,0.03243534127725006,True
2021-04-24 08:00:00,-1042.7400000000052,49852.31,50885.05,-0.020916583404059014,True
2021-04-24 16:00:00,-1121.6100000000006,50225.37,49113.76,-0.022331542803965418,True
2021-04-26 04:00:00,-3075.6500000000015,52419.73,49354.08,-0.05867351853967964,True
2021-04-27 04:00:00,637.5699999999997,53463.58,52816.01,0.011925314391591429,True
2021-04-28 20:00:00,-1993.8399999999965,55447.42,53463.58,-0.035959112254456506,True
2021-04-30 04:00:00,-788.3199999999997,53673.0,52894.68,-0.014687459243940151,True
2021-05-01 12:00:00,4163.830000000002,57846.83,53673.0,0.07198026235836953,True
2021-05-03 04:00:00,-167.72999999999593,58004.56,57846.83,-0.002891669206696783,True
2021-05-03 20:00:00,-1207.3700000000026,57650.0,58847.37,-0.02094310494362537,True
2021-05-05 04:00:00,2329.8499999999985,54874.99,57214.84,0.04245741092617964,True
2021-05-06 04:00:00,1958.5599999999977,56869.89,54901.33,0.034439314020125546,True
2021-05-06 12:00:00,-1221.4199999999983,58081.31,56869.89,-0.021029484355638645,True
2021-05-07 16:00:00,-394.5899999999965,57558.07,57173.48,-0.006855511312314616,True
2021-05-08 16:00:00,-19.869999999995343,57660.76,57670.63,-0.0003446017707708907,True
2021-05-10 00:00:00,-641.7699999999968,58292.53,57660.76,-0.011009472397235062,True
2021-05-10 12:00:00,-133.90000000000146,58168.63,58292.53,-0.0023019280323432314,True
2021-05-11 16:00:00,-268.49000000000524,56086.62,55828.13,-0.004787059730110412,True
2021-05-12 12:00:00,375.43999999999505,56472.06,56086.62,0.00664824339682305,True
2021-05-13 08:00:00,4637.290000000001,50893.36,55540.65,0.09111778039414181,True
2021-05-14 20:00:00,474.08000000000175,50190.35,49706.27,0.009445640446818995,True
2021-05-16 04:00:00,1239.4199999999983,48428.12,49677.54,0.025592981928681067,True
2021-05-16 16:00:00,-1597.6699999999983,47812.33,49400.0,-0.033415439071887904,True
2021-05-17 08:00:00,386.9400000000023,45175.74,45572.68,0.008565216640612912,True
2021-05-18 16:00:00,-1829.760000000002,43000.0,44819.76,-0.04255255813953493,True
2021-05-19 20:00:00,3935.3600000000006,39337.79,43283.15,0.10004019036148194,True
2021-05-20 20:00:00,132.41999999999825,40089.34,39946.92,0.0033031224759499226,True
2021-05-21 12:00:00,-457.3799999999974,41090.34,40642.96,-0.011131083364119096,True
2021-05-22 00:00:00,-401.4800000000032,37210.01,36818.53,-0.01078956979586953,True
2021-05-22 20:00:00,-872.6600000000035,37275.31,38137.97,-0.023411207042946216,True
2021-05-24 00:00:00,1237.520000000004,34656.53,35904.05,0.03570813350326776,True
2021-05-25 04:00:00,3069.029999999999,38300.28,35221.25,0.08013074578044857,True
2021-05-25 16:00:00,-1712.1299999999974,38270.0,36567.87,-0.044738176117062906,True
2021-05-26 00:00:00,-1043.5899999999965,38326.84,37293.25,-0.027228699261405236,True
2021-05-26 16:00:00,-725.4800000000032,38779.56,39495.04,-0.018707793487084515,True
2021-05-27 12:00:00,-1213.5199999999968,39677.2,38473.68,-0.03058481949331094,True
2021-05-27 20:00:00,-926.3499999999985,38773.69,39690.04,-0.023891200450614797,True
2021-05-28 16:00:00,213.77999999999884,36741.49,36965.27,0.005818490213652164,True
2021-05-29 12:00:00,-1091.1100000000006,35388.93,36470.04,-0.030831957903220034,True
2021-05-30 16:00:00,-517.5,35490.0,35997.5,-0.014581572273879967,True
2021-05-31 04:00:00,-1609.8300000000017,34498.64,36098.47,-0.0466635786222298,True
2021-06-01 12:00:00,-270.52999999999884,36573.97,36834.5,-0.007396790668335946,True
2021-06-02 00:00:00,-130.40000000000146,36694.37,36573.97,-0.003553678670597191,True
2021-06-03 04:00:00,395.29999999999563,37623.49,37218.19,0.010506733957960722,True
2021-06-05 04:00:00,199.25,37414.24,37623.49,0.00532551242521564,True
2021-06-05 12:00:00,-1723.8700000000026,35863.06,37576.93,-0.04806812357896963,True
2021-06-06 16:00:00,-384.32999999999447,36159.27,35784.94,-0.010628809707717951,True
2021-06-07 20:00:00,-526.5899999999965,35642.68,36159.27,-0.01477414156286779,True
2021-06-08 20:00:00,702.6699999999983,32838.3,33550.97,0.021397879914611846,True
2021-06-10 08:00:00,3558.2999999999956,36940.88,33372.58,0.09632418069087677,True
2021-06-12 00:00:00,-369.5300000000061,37300.41,36940.88,-0.009906861613585644,True
2021-06-12 04:00:00,-1734.4100000000035,35576.0,37300.41,-0.04875224870699358,True
2021-06-13 12:00:00,-312.59999999999854,35878.6,35576.0,-0.008712714542930843,True
2021-06-14 20:00:00,3691.9900000000052,39709.58,36007.59,0.09297479348812063,True
2021-06-17 08:00:00,1142.9400000000023,39198.03,40350.97,0.0291580979962514,True
2021-06-17 20:00:00,-1483.7200000000012,37682.28,39156.0,-0.039374475217529334,True
2021-06-19 12:00:00,433.9100000000035,35920.0,36363.91,0.012079899777282948,True
2021-06-20 12:00:00,-2258.659999999996,33856.01,36104.67,-0.06671370902832306,True
2021-06-21 04:00:00,-834.0,34652.45,35476.45,-0.024067562322433192,True
2021-06-22 04:00:00,-20.459999999999127,32996.18,32985.72,-0.0006200717780057912,True
2021-06-22 12:00:00,-1414.7999999999993,31236.72,32641.52,-0.045292847648536694,True
2021-06-23 20:00:00,-1076.3300000000017,32872.71,33939.04,-0.032742356805995056,True
2021-06-24 12:00:00,-176.02999999999884,33816.03,33650.0,-0.00520551939420443,True
2021-06-25 08:00:00,401.6900000000023,34262.69,33851.0,0.011723831374594415,True
2021-06-26 12:00:00,1531.5600000000013,31758.44,33300.0,0.048225290662891544,True
2021-06-27 20:00:00,1271.3600000000006,32793.43,31512.07,0.038768741177729826,True
2021-06-28 00:00:00,-1904.2799999999988,34687.71,32793.43,-0.05489782980773302,True
2021-06-28 12:00:00,-599.6100000000006,34098.1,34687.71,-0.017584850768811184,True
2021-06-30 04:00:00,-440.41999999999825,35114.0,35544.42,-0.01254257561086741,True
2021-07-01 00:00:00,186.29000000000087,35031.39,35227.68,0.00531780211975605,True
2021-07-02 16:00:00,-357.51000000000204,33686.5,33338.99,-0.010612856782390632,True
2021-07-04 04:00:00,852.8899999999994,34623.83,33760.94,0.024633034531419528,True
2021-07-04 08:00:00,-952.1599999999962,35565.99,34623.83,-0.0267716433592878,True
2021-07-05 00:00:00,-295.8199999999997,35280.17,35565.99,-0.008384880231586178,True
2021-07-05 20:00:00,1171.4700000000012,34098.7,35280.17,0.034355268675931964,True
2021-07-06 12:00:00,130.19000000000233,34037.01,33896.82,0.003824954072052813,True
2021-07-08 00:00:00,-988.1900000000023,33845.63,34823.82,-0.029196974616811755,True
2021-07-08 20:00:00,287.70000000000437,32984.99,33282.69,0.008722149074473098,True
2021-07-10 20:00:00,408.0900000000038,33403.08,32984.99,0.012217136862828331,True
2021-07-11 12:00:00,-398.9599999999991,33792.04,33403.08,-0.011806330721672888,True
2021-07-12 12:00:00,-277.26000000000204,33524.78,33792.04,-0.00827030035693007,True
2021-07-13 12:00:00,296.5899999999965,33033.73,33340.32,0.00897839874576672,True
2021-07-14 04:00:00,-1235.7200000000048,31808.01,33033.73,-0.03884933386275988,True
2021-07-15 08:00:00,-321.9599999999991,32461.0,32772.96,-0.009918363574751213,True
2021-07-16 04:00:00,553.6100000000006,31897.39,32461.0,0.017355965488085406,True
2021-07-16 12:00:00,-826.7599999999984,31080.63,31897.39,-0.026600490401899782,True
2021-07-17 00:00:00,-732.8500000000022,31382.96,32105.81,-0.023351844440422515,True
2021-07-17 20:00:00,-527.6299999999974,31819.01,31301.38,-0.016582225531215376,True
2021-07-18 16:00:00,-480.8999999999978,31348.11,31819.01,-0.015340637760936714,True
2021-07-20 16:00:00,1392.8199999999997,29860.12,31262.94,0.0466448225928094,True
2021-07-22 08:00:00,2244.9900000000016,32115.11,29860.12,0.06990447798559624,True
2021-07-23 04:00:00,-464.880000000001,32569.99,32115.11,-0.014273261981351575,True
2021-07-24 00:00:00,-1354.1299999999974,33631.74,32287.61,-0.0402634535114745,True
2021-07-24 20:00:00,170.0699999999997,33828.04,33647.97,0.005027486073683244,True
2021-07-26 00:00:00,-1552.6299999999974,35370.67,33828.04,-0.0438959736979819,True
2021-07-27 12:00:00,-819.2300000000032,38027.32,37218.09,-0.021543195786608238,True
2021-07-28 16:00:00,1456.6299999999974,39670.0,38203.37,0.03671867910259635,True
2021-07-30 20:00:00,-272.81000000000495,39857.83,39595.02,-0.00684457733900729,True
2021-07-31 20:00:00,-915.9799999999959,41296.62,42202.6,-0.02218050775099744,True
2021-08-01 04:00:00,-983.4100000000035,42421.51,41448.1,-0.023181871649547683,True
2021-08-04 12:00:00,3542.1299999999974,38152.87,41705.0,0.0928404599706391,True
2021-08-05 08:00:00,726.1999999999971,38889.07,38152.87,0.01867362731996412,True
2021-08-05 20:00:00,-2700.1900000000023,40694.19,38004.0,-0.06635320668626166,True
2021-08-07 16:00:00,2470.040000000001,43362.43,40882.39,0.05696267483164576,True
2021-08-09 12:00:00,-2578.3899999999994,45930.82,43362.43,-0.05613638075697319,True
2021-08-10 12:00:00,-521.1800000000003,45360.61,45871.79,-0.011489704393305123,True
2021-08-11 08:00:00,-1016.760000000002,46367.37,45360.61,-0.021928351769789876,True
2021-08-12 00:00:00,-935.8700000000026,45522.13,46448.0,-0.020558572281218008,True
2021-08-13 04:00:00,349.75999999999476,45162.37,45522.13,0.007744500565404223,True
2021-08-14 12:00:00,461.1399999999994,46579.99,46108.85,0.009899959188484141,True
2021-08-15 20:00:00,596.4100000000035,46335.28,46941.69,0.012871617480244072,True
2021-08-16 16:00:00,5.5200000000040745,46350.8,46335.28,0.00011909179561095115,True
2021-08-17 12:00:00,-749.5599999999977,46864.79,46125.23,-0.015994097060927782,True
2021-08-18 16:00:00,-1132.8800000000047,45827.73,44704.85,-0.024720403999936382,True
2021-08-19 16:00:00,-1741.3899999999994,45790.0,44058.61,-0.038029919196331065,True
2021-08-21 04:00:00,2142.4400000000023,48872.26,46719.82,0.04383754710750029,True
2021-08-23 00:00:00,-411.0199999999968,49273.28,48872.26,-0.008341640743218167,True
2021-08-23 16:00:00,288.3600000000006,49571.64,49273.28,0.005817035708320334,True
2021-08-25 16:00:00,749.6500000000015,48811.99,49571.64,0.015357906940487399,True
2021-08-26 04:00:00,-732.6699999999983,47945.44,48668.11,-0.015281328109617895,True
2021-08-27 08:00:00,-571.9400000000023,47482.05,46920.11,-0.012045393996257581,True
2021-08-28 12:00:00,1221.3099999999977,48713.36,47482.05,0.025071356194686586,True
2021-08-29 20:00:00,-105.58999999999651,48808.95,48713.36,-0.0021633327494239582,True
2021-08-30 04:00:00,-829.9099999999962,47989.04,48808.95,-0.017293740404058847,True
2021-08-30 20:00:00,-687.5800000000017,48666.62,47989.04,-0.014128369712135375,True
2021-08-31 00:00:00,-1651.9300000000003,47024.69,48666.62,-0.0351289928758701,True
2021-08-31 12:00:00,-982.5400000000009,47997.23,47024.69,-0.020470764667044346,True
2021-09-02 16:00:00,1597.239999999998,49604.47,47997.23,0.03219951750316046,True
2021-09-03 16:00:00,-995.5199999999968,50589.99,49604.47,-0.019678201161929403,True
2021-09-04 12:00:00,-651.25,49934.45,50575.7,-0.013042098190728045,True
2021-09-05 12:00:00,-305.5500000000029,50230.0,49934.45,-0.006083018116663406,True
2021-09-06 12:00:00,1204.4000000000015,51444.4,50230.0,0.02341168329303095,True
2021-09-07 00:00:00,-1249.5800000000017,52683.98,51444.4,-0.023718405481134904,True
2021-09-08 12:00:00,4572.810000000005,46406.56,50989.37,0.09853800841949942,True
2021-09-10 16:00:00,-667.9400000000023,45441.5,46099.44,-0.014698898583893628,True
2021-09-13 04:00:00,-954.7299999999959,44630.29,45575.02,-0.021391973926228037,True
2021-09-14 08:00:00,-1250.9300000000003,45729.41,44488.48,-0.027355043504825455,True
2021-09-16 04:00:00,1618.1100000000006,47614.56,45986.45,0.03398351260622803,True
2021-09-18 04:00:00,-313.8700000000026,47918.43,47614.56,-0.006550089391493056,True
2021-09-19 04:00:00,-77.88999999999942,47850.54,47918.43,-0.0016277768234172366,True
2021-09-21 08:00:00,4558.9100000000035,43281.63,47850.54,0.10533129182057153,True
2021-09-21 20:00:00,-1291.6399999999994,41999.99,43281.63,-0.030753340655557286,True
2021-09-22 04:00:00,-1327.8300000000017,42045.66,40727.83,-0.03158066730311765,True
2021-09-23 12:00:00,1101.2699999999968,43633.6,42522.33,0.02523903597227817,True
2021-09-23 20:00:00,-1120.3700000000026,44743.97,43633.6,-0.025039575165100518,True
2021-09-25 00:00:00,1461.8199999999997,42798.49,44270.31,0.034155877929338156,True
2021-09-26 04:00:00,-286.01000000000204,42196.88,42472.89,-0.006777989273140622,True
2021-09-26 12:00:00,-871.9800000000032,43058.86,42196.88,-0.020250884486955837,True
2021-09-27 16:00:00,-57.650000000001455,43266.54,43314.19,-0.001332438415459185,True
2021-09-29 04:00:00,1069.8700000000026,42186.67,43266.54,0.025360380423484544,True
2021-09-29 20:00:00,-1240.8600000000006,41198.42,42429.28,-0.03011911621853461,True
2021-10-02 04:00:00,3933.470000000001,47510.44,43566.97,0.0827916979931148,True
2021-10-03 20:00:00,-1273.939999999995,48774.38,47510.44,-0.02611904036504401,True
2021-10-04 20:00:00,-1921.0899999999965,49368.39,47457.3,-0.03891336136341486,True
2021-10-07 12:00:00,5145.200000000004,54354.98,49199.78,0.09465921981757705,True
2021-10-08 08:00:00,-506.9099999999962,54851.89,54354.98,-0.009241431790226302,True
2021-10-09 00:00:00,-886.9000000000015,53974.99,54851.89,-0.01643168437826485,True
2021-10-12 04:00:00,195.01000000000204,56743.25,56538.24,0.0034367083309468885,True
2021-10-13 16:00:00,563.1699999999983,56170.08,56743.25,0.0100261562739451,True
2021-10-14 16:00:00,108.61999999999534,57379.56,57260.94,0.0018930085905154265,True
2021-10-15 04:00:00,-2075.4900000000052,59445.05,57379.56,-0.03491442937637373,True
2021-10-16 12:00:00,2386.9300000000003,61687.72,59290.79,0.038693762713227206,True
2021-10-17 12:00:00,656.6699999999983,61021.05,61687.72,0.010761368413031212,True
2021-10-20 12:00:00,2825.029999999999,63856.08,61021.05,0.044240579753721164,True
2021-10-20 16:00:00,-3072.3099999999977,66918.39,63856.08,-0.04591129583362657,True
2021-10-21 04:00:00,-1802.760000000002,65125.63,66918.39,-0.027681267728235443,True
2021-10-22 08:00:00,1691.0999999999985,63424.53,65125.63,0.026663185363770114,True
2021-10-22 16:00:00,-2689.979999999996,60744.55,63424.53,-0.04428347892938537,True
2021-10-24 08:00:00,-857.5299999999988,60745.15,61592.68,-0.01411684718862327,True
2021-10-25 04:00:00,-1394.6500000000015,62129.8,60745.15,-0.02244736020396012,True
2021-10-26 04:00:00,132.61000000000058,62826.48,62683.87,0.0021107341999742875,True
2021-10-28 04:00:00,3940.1300000000047,58876.35,62826.48,0.06692211728478421,True
2021-10-30 04:00:00,2858.9400000000023,61745.29,58876.35,0.046302155192728095,True
2021-11-01 00:00:00,388.15000000000146,61347.14,61745.29,0.006327108321594152,True
2021-11-01 04:00:00,-1425.9099999999962,59931.23,61347.14,-0.023792436764604966,True
2021-11-01 08:00:00,-2336.439999999995,62257.67,59931.23,-0.037528548691269606,True
2021-11-03 12:00:00,907.9199999999983,63175.59,62257.67,0.014371373500429491,True
2021-11-05 04:00:00,922.489999999998,62243.1,63175.59,0.014820759248816302,True
2021-11-05 16:00:00,-1420.2999999999956,60832.8,62243.1,-0.02334760195157868,True
2021-11-06 20:00:00,-838.7200000000012,61220.0,60391.28,-0.013700098007187213,True
2021-11-08 20:00:00,4657.940000000002,65887.94,61220.0,0.07069487982170944,True
2021-11-10 16:00:00,-2521.020000000004,68398.96,65887.94,-0.036857577951477684,True
2021-11-12 12:00:00,-1362.5999999999985,63810.23,65162.83,-0.021353942776887003,True
2021-11-13 16:00:00,-1539.3199999999997,64744.22,63214.9,-0.023775404198243484,True
2021-11-15 00:00:00,-1460.5400000000081,65568.38,64117.84,-0.022275066121810665,True
2021-11-15 16:00:00,-1421.2400000000052,64348.95,65760.19,-0.022086452071090598,True
2021-11-17 12:00:00,3529.8899999999994,60769.01,64308.9,0.058087008493309326,True
2021-11-19 12:00:00,2226.0899999999965,57018.91,59255.0,0.039041258417602094,True
2021-11-20 16:00:00,604.7799999999988,57633.69,57018.91,0.010493515164481031,True
2021-11-21 00:00:00,-2092.5899999999965,59716.28,57633.69,-0.03504220289676444,True
2021-11-22 00:00:00,-1077.4099999999962,58648.87,59716.28,-0.01837051591957349,True
2021-11-23 20:00:00,823.75,57815.12,58648.87,0.014248002944558446,True
2021-11-24 04:00:00,-1151.9300000000003,56432.31,57574.24,-0.02041259696794266,True
2021-11-25 04:00:00,-1356.9800000000032,57779.29,56432.31,-0.02348557761786279,True
2021-11-26 04:00:00,277.9499999999971,57963.99,57676.04,0.004795218548619532,True
2021-11-27 04:00:00,3585.3299999999945,54368.66,57963.99,0.0659447924594793,True
2021-11-28 04:00:00,-201.88000000000466,54176.78,54368.66,-0.0037263196520724313,True
2021-11-29 00:00:00,-3148.9400000000023,57315.72,54176.78,-0.054940250248971874,True
2021-11-29 16:00:00,-274.22000000000116,57143.02,57407.24,-0.004798836323316499,True
2021-11-30 20:00:00,-539.060000000005,57672.08,57143.02,-0.00934698384382885,True
2021-12-01 20:00:00,-1183.8399999999965,57476.3,58650.14,-0.02059701128987072,True
2021-12-03 08:00:00,-458.7299999999959,56777.13,56328.4,-0.008079485525245745,True
2021-12-03 16:00:00,-760.4599999999991,56026.67,56777.13,-0.013573178630819914,True
2021-12-04 16:00:00,7854.669999999998,48162.0,56026.67,0.16308853452929692,True
2021-12-05 16:00:00,-1299.0400000000009,47954.99,49244.03,-0.02708873466556871,True
