datetime,pnl,in_sample
2021-05-22 00:00:00,-391.4800000000032,True
2021-05-22 12:00:00,-1202.7900000000009,True
2021-05-24 00:00:00,2618.779999999999,True
2021-05-25 16:00:00,-1702.1299999999974,True
2021-05-26 00:00:00,-1033.5899999999965,True
2021-05-27 12:00:00,174.7100000000064,True
2021-05-28 16:00:00,2032.2000000000044,True
2021-05-29 04:00:00,-670.8099999999977,True
2021-05-30 08:00:00,-608.5699999999997,True
2021-05-31 08:00:00,-1352.8099999999977,True
2021-06-02 08:00:00,-644.2200000000012,True
2021-06-03 08:00:00,-1061.510000000002,True
2021-06-08 20:00:00,5107.409999999996,True
2021-06-11 12:00:00,-698.4700000000012,True
2021-06-13 16:00:00,798.1900000000023,True
2021-06-20 20:00:00,4874.520000000004,True
2021-06-22 04:00:00,-10.459999999999127,True
2021-06-22 20:00:00,-1152.239999999998,True
2021-06-24 12:00:00,-1236.119999999999,True
2021-06-26 12:00:00,2504.2500000000036,True
2021-06-27 00:00:00,-738.0800000000017,True
2021-06-29 12:00:00,-1119.4199999999983,True
2021-07-03 08:00:00,1434.1699999999983,True
2021-07-06 08:00:00,426.7099999999991,True
2021-07-07 08:00:00,-662.6500000000015,True
2021-07-09 16:00:00,308.1399999999994,True
2021-07-11 16:00:00,-523.1100000000006,True
2021-07-12 04:00:00,-546.8799999999974,True
2021-07-14 16:00:00,751.8199999999997,True
2021-07-16 16:00:00,-238.86000000000058,True
2021-07-18 04:00:00,-772.5,True
2021-07-21 08:00:00,550.260000000002,True
2021-07-24 00:00:00,-1363.619999999999,True
2021-07-26 00:00:00,-1004.0499999999956,True
2021-07-27 12:00:00,-809.2300000000032,True
2021-07-28 00:00:00,-1244.689999999995,True
2021-07-28 20:00:00,-705.3000000000029,True
2021-07-30 20:00:00,145.25,True
2021-08-04 16:00:00,2415.050000000003,True
2021-08-05 16:00:00,-717.7900000000009,True
2021-08-08 00:00:00,-1238.6800000000003,True
2021-08-09 12:00:00,-1597.2799999999988,True
2021-08-11 08:00:00,-1006.760000000002,True
2021-08-13 08:00:00,-162.65000000000146,True
2021-08-16 04:00:00,-811.9000000000015,True
2021-08-19 16:00:00,560.8000000000029,True
2021-08-23 00:00:00,-731.5400000000009,True
2021-08-27 20:00:00,1279.1399999999994,True
2021-09-02 00:00:00,-600.0500000000029,True
2021-09-03 12:00:00,-904.6299999999974,True
2021-09-06 00:00:00,-1223.8600000000006,True
2021-09-09 16:00:00,5390.360000000001,True
2021-09-14 08:00:00,-287.9100000000035,True
2021-09-18 08:00:00,-1007.0400000000009,True
2021-09-22 04:00:00,5804.879999999997,True
2021-09-24 20:00:00,-827.6200000000026,True
2021-09-26 12:00:00,-260.3700000000026,True
2021-09-29 08:00:00,837.260000000002,True
2021-09-30 04:00:00,-2368.550000000003,True
2021-10-03 20:00:00,-1073.0,True
2021-10-04 20:00:00,-1180.4000000000015,True
2021-10-06 16:00:00,-3717.5999999999985,True
2021-10-10 08:00:00,-891.3700000000026,True
2021-10-11 04:00:00,-1356.0,True
2021-10-13 20:00:00,-517.6900000000023,True
2021-10-19 04:00:00,-947.1100000000006,True
2021-10-20 16:00:00,-3062.3099999999977,True
2021-10-25 04:00:00,2995.8299999999945,True
2021-10-28 12:00:00,1498.949999999997,True
2021-11-01 08:00:00,-512.3799999999974,True
2021-11-02 12:00:00,-2046.7900000000009,True
2021-11-07 20:00:00,870.929999999993,True
2021-11-15 00:00:00,2110.959999999992,True
2021-11-19 16:00:00,6459.5799999999945,True
2021-11-23 20:00:00,906.8999999999942,True
2021-11-29 00:00:00,648.2699999999968,True
2021-12-01 16:00:00,-1530.1299999999974,True
2021-12-04 16:00:00,9314.300000000003,True
2021-12-07 00:00:00,-1180.6900000000023,True
2021-12-11 16:00:00,1846.689999999995,True
2021-12-15 00:00:00,528.9599999999991,True
2021-12-15 20:00:00,-2034.1699999999983,True
2021-12-19 04:00:00,898.8799999999974,True
2021-12-21 04:00:00,-1268.7999999999956,True
2021-12-23 20:00:00,-2102.939999999995,True
2021-12-27 16:00:00,-639.9199999999983,True
2021-12-31 12:00:00,1848.8899999999994,True
2022-01-01 04:00:00,-1081.9300000000003,True
2022-01-02 00:00:00,-949.3399999999965,True
2022-01-09 20:00:00,4492.43,True
2022-01-11 04:00:00,-687.3399999999965,True
2022-01-11 20:00:00,-1138.4800000000032,True
2022-01-15 16:00:00,131.1800000000003,True
2022-01-20 16:00:00,-315.75,True
2022-01-23 08:00:00,5110.059999999998,True
2022-01-24 16:00:00,-528.8099999999977,True
2022-01-28 00:00:00,417.7900000000009,True
2022-01-29 00:00:00,-907.3600000000006,True
2022-01-31 20:00:00,-500.01000000000204,True
2022-02-04 08:00:00,410.0,True
2022-02-07 00:00:00,-828.5799999999945,True
2022-02-07 16:00:00,-1020.5800000000017,True
2022-02-09 20:00:00,-476.48999999999796,True
2022-02-15 04:00:00,822.989999999998,True
2022-02-21 16:00:00,5166.4000000000015,True
2022-02-22 16:00:00,369.90000000000146,True
2022-02-24 20:00:00,328.59999999999854,True
2022-02-28 16:00:00,-1871.800000000003,True
2022-03-07 16:00:00,5258.0,True
2022-03-08 00:00:00,-673.6999999999971,True
2022-03-11 12:00:00,887.0999999999985,True
2022-03-14 08:00:00,7.80000000000291,True
2022-03-15 20:00:00,-984.2999999999956,True
2022-03-18 20:00:00,-1299.7000000000044,True
2022-03-22 04:00:00,-625.0,True
2022-03-24 00:00:00,-809.1000000000058,True
2022-03-24 16:00:00,-1274.3999999999942,True
2022-03-28 00:00:00,-2392.2000000000044,True
2022-03-29 12:00:00,-751.5999999999985,True
2022-04-01 16:00:00,900.4000000000015,True
2022-04-05 00:00:00,-788.5999999999985,True
2022-04-13 16:00:00,4606.0999999999985,True
2022-04-18 20:00:00,-727.2000000000044,True
2022-04-21 12:00:00,-1171.0,True
2022-04-25 20:00:00,1925.199999999997,True
2022-04-28 00:00:00,-662.0,True
2022-05-02 08:00:00,-131.79999999999563,True
2022-05-04 12:00:00,-425.59999999999854,True
2022-05-10 08:00:00,5283.700000000001,True
2022-05-12 16:00:00,345.5,True
2022-05-13 04:00:00,-1942.2000000000007,True
2022-05-15 00:00:00,-1014.2000000000007,True
2022-05-15 12:00:00,-509.90000000000146,True
2022-05-17 04:00:00,-768.8999999999978,True
2022-05-19 16:00:00,-84.40000000000146,True
2022-05-22 12:00:00,-749.6999999999971,True
2022-05-25 00:00:00,-580.4000000000015,True
2022-05-30 04:00:00,-942.0999999999985,True
2022-06-06 04:00:00,383.5,True
2022-06-07 20:00:00,-1502.9000000000015,True
2022-06-08 08:00:00,-541.9000000000015,True
2022-06-14 08:00:00,7535.9000000000015,True
2022-06-17 08:00:00,-59.70000000000073,True
2022-06-19 00:00:00,1546.8999999999978,True
2022-06-19 12:00:00,-1385.6000000000022,True
2022-06-21 16:00:00,-429.6000000000022,True
2022-06-23 12:00:00,250.09999999999854,True
2022-06-26 12:00:00,-370.2000000000007,True
2022-07-01 00:00:00,1390.9000000000015,True
2022-07-03 20:00:00,-355.7999999999993,True
2022-07-05 20:00:00,-878.6000000000022,True
2022-07-06 20:00:00,-379.3999999999978,True
2022-07-07 16:00:00,-449.2000000000007,True
2022-07-08 16:00:00,-369.6000000000022,True
2022-07-14 00:00:00,1585.4000000000015,True
2022-07-16 20:00:00,-361.2000000000007,True
2022-07-18 08:00:00,-1085.2999999999993,True
2022-07-19 00:00:00,-808.5999999999985,True
2022-07-19 16:00:00,-1219.0999999999985,True
2022-07-22 12:00:00,49.89999999999782,True
2022-07-27 16:00:00,1062.5,True
2022-07-30 16:00:00,-584.7999999999993,True
2022-08-05 04:00:00,756.4000000000015,True
2022-08-08 08:00:00,-817.7000000000007,True
2022-08-10 16:00:00,-117.39999999999782,True
2022-08-13 00:00:00,-470.2000000000007,True
2022-08-14 08:00:00,-441.2999999999993,True
2022-08-21 12:00:00,3039.899999999998,True
2022-08-23 12:00:00,-355.2000000000007,True
2022-08-24 16:00:00,-352.5,True
2022-08-25 08:00:00,-377.2000000000007,True
2022-08-29 16:00:00,1307.9000000000015,True
2022-08-31 04:00:00,-649.0,True
2022-09-08 12:00:00,827.5,True
2022-09-11 00:00:00,-364.5,True
2022-09-12 08:00:00,-643.3999999999978,True
2022-09-19 16:00:00,3154.600000000002,True
2022-09-21 12:00:00,-288.7999999999993,True
2022-09-22 12:00:00,-229.70000000000073,True
2022-09-24 00:00:00,-426.2999999999993,True
2022-09-27 04:00:00,-1106.4000000000015,True
2022-09-28 16:00:00,-409.2000000000007,True
2022-09-30 16:00:00,-342.09999999999854,True
2022-10-04 00:00:00,-155.10000000000218,True
2022-10-13 20:00:00,857.8999999999978,True
2022-10-18 08:00:00,-302.8999999999978,True
2022-10-24 00:00:00,-4.899999999997817,True
2022-10-25 16:00:00,-421.8999999999978,True
2022-10-29 04:00:00,-0.9000000000014552,True
2022-11-04 16:00:00,-69.0,True
2022-11-10 08:00:00,4582.0999999999985,True
2022-11-14 08:00:00,-1.6999999999970896,True
2022-11-15 00:00:00,-360.1999999999989,True
2022-11-22 16:00:00,581.2999999999993,True
2022-11-30 04:00:00,-223.0,True
2022-12-13 12:00:00,-374.40000000000146,True
2023-01-06 20:00:00,856.7999999999993,True
2023-01-09 12:00:00,-293.2999999999993,True
2023-01-11 00:00:00,-259.2000000000007,True
2023-01-12 00:00:00,-527.8999999999978,True
2023-01-16 08:00:00,-319.2000000000007,True
2023-01-16 20:00:00,-492.7000000000007,True
2023-01-20 20:00:00,-305.8999999999978,True
2023-01-26 04:00:00,-347.7000000000007,True
2023-01-27 20:00:00,-484.59999999999854,True
2023-01-29 12:00:00,-361.90000000000146,True
2023-02-02 00:00:00,-82.09999999999854,True
2023-02-15 12:00:00,1371.7999999999993,True
2023-02-17 16:00:00,-604.7000000000007,True
2023-02-19 16:00:00,-402.90000000000146,True
2023-02-20 12:00:00,-383.5,True
2023-02-23 04:00:00,128.29999999999927,True
2023-03-01 08:00:00,58.0,True
2023-03-11 04:00:00,2961.5,True
2023-03-17 04:00:00,-703.5,True
2023-03-19 20:00:00,-1026.5,True
2023-03-20 08:00:00,-212.70000000000073,True
2023-03-21 20:00:00,-431.5,True
2023-03-22 16:00:00,-495.0,True
2023-03-23 00:00:00,-580.5,True
2023-03-23 16:00:00,-1230.8999999999978,True
2023-03-24 16:00:00,-438.7999999999993,True
2023-03-29 08:00:00,-266.3999999999978,True
2023-04-10 20:00:00,-882.1000000000022,True
2023-04-14 04:00:00,-499.40000000000146,True
2023-04-18 12:00:00,-143.0,True
2023-04-26 00:00:00,1013.2999999999993,True
2023-04-27 00:00:00,-524.0999999999985,True
2023-04-27 20:00:00,-738.7000000000007,True
2023-05-02 20:00:00,782.5,True
2023-05-05 16:00:00,-497.5,True
2023-05-15 04:00:00,2143.5999999999985,True
2023-05-28 04:00:00,-22.0,True
2023-06-06 20:00:00,548.7000000000007,True
2023-06-16 16:00:00,493.5,True
2023-06-20 16:00:00,-545.5,True
2023-06-23 16:00:00,-1138.4000000000015,True
2023-07-03 16:00:00,-194.29999999999927,True
2023-07-10 20:00:00,77.70000000000073,True
2023-07-13 16:00:00,-524.0999999999985,True
2023-08-02 00:00:00,398.7000000000007,True
2023-08-08 20:00:00,-553.9000000000015,True
2023-08-23 20:00:00,3134.0999999999985,True
2023-08-29 16:00:00,-1424.1000000000022,True
2023-09-12 04:00:00,1535.2000000000007,True
2023-09-18 12:00:00,-674.2999999999993,True
2023-09-19 12:00:00,-421.2000000000007,True
2023-09-28 16:00:00,183.60000000000218,True
2023-10-02 00:00:00,-1023.1000000000022,True
2023-10-16 08:00:00,118.09999999999854,True
2023-10-20 04:00:00,-814.1000000000022,True
2023-10-21 20:00:00,-537.7000000000007,True
2023-10-23 04:00:00,-828.5,True
2023-10-25 16:00:00,-1049.5,True
2023-11-02 00:00:00,-705.5,True
2023-11-05 04:00:00,-647.3000000000029,True
2023-11-07 20:00:00,-579.5999999999985,True
2023-11-10 12:00:00,-699.5,True
2023-11-15 16:00:00,680.4000000000015,True
2023-11-20 00:00:00,-952.5,True
2023-11-22 20:00:00,188.5,True
2023-11-28 20:00:00,-346.1999999999971,True
2023-12-01 12:00:00,-760.4000000000015,True
2023-12-04 04:00:00,-1249.2999999999956,True
2023-12-05 20:00:00,-2002.0,True
2023-12-13 20:00:00,950.4000000000015,True
2023-12-14 20:00:00,-650.9000000000015,True
2023-12-19 00:00:00,360.5,True
2023-12-20 08:00:00,-651.8000000000029,True
2023-12-28 00:00:00,224.79999999999563,True
2024-01-04 16:00:00,-1275.300000000003,False
2024-01-08 12:00:00,-968.0,False
2024-01-11 12:00:00,-195.0,False
2024-01-15 20:00:00,3007.7000000000044,False
2024-01-24 12:00:00,2646.9000000000015,False
2024-01-26 12:00:00,-1478.300000000003,False
2024-01-28 12:00:00,-659.0,False
2024-01-29 20:00:00,-742.3000000000029,False
2024-02-06 20:00:00,-343.3999999999942,False
2024-02-07 20:00:00,-813.0999999999985,False
2024-02-11 04:00:00,-1401.5,False
2024-02-12 16:00:00,-1756.0,False
2024-02-14 00:00:00,-943.2000000000044,False
2024-02-14 12:00:00,-2076.5999999999985,False
2024-02-26 16:00:00,-1069.699999999997,False
2024-02-28 08:00:00,-1336.5999999999985,False
2024-02-29 08:00:00,-1123.0,False
2024-03-04 00:00:00,-158.6999999999971,False
2024-03-06 00:00:00,2476.300000000003,False
2024-03-06 08:00:00,-3435.7000000000044,False
2024-03-07 20:00:00,-1018.0999999999913,False
2024-03-08 20:00:00,-1236.0999999999913,False
2024-03-10 04:00:00,-1027.800000000003,False
2024-03-11 08:00:00,-1969.2999999999884,False
2024-03-13 08:00:00,-1290.800000000003,False
2024-03-17 16:00:00,4660.300000000003,False
2024-03-20 20:00:00,1164.199999999997,False
2024-03-24 16:00:00,-444.3000000000029,False
2024-03-28 16:00:00,-1028.199999999997,False
2024-03-31 20:00:00,-1279.5,False
2024-04-04 16:00:00,2005.300000000003,False
2024-04-05 16:00:00,-1262.6000000000058,False
2024-04-07 00:00:00,-1501.5,False
2024-04-08 08:00:00,-1655.3999999999942,False
2024-04-11 04:00:00,777.8000000000029,False
2024-04-15 00:00:00,3758.100000000006,False
2024-04-17 00:00:00,-495.0,False
2024-04-18 12:00:00,13.80000000000291,False
2024-04-19 08:00:00,-2762.4000000000015,False
2024-04-20 16:00:00,-983.5999999999985,False
2024-04-22 08:00:00,-1109.0,False
2024-05-02 16:00:00,7179.199999999997,False
2024-05-10 00:00:00,835.1999999999971,False
2024-05-13 08:00:00,-1402.800000000003,False
2024-05-15 16:00:00,-2220.5999999999985,False
2024-05-17 08:00:00,-1198.199999999997,False
2024-05-19 08:00:00,-1112.5,False
2024-05-20 20:00:00,-2693.100000000006,False
2024-05-26 00:00:00,560.3000000000029,False
2024-05-27 16:00:00,-1556.699999999997,False
2024-06-03 12:00:00,-1055.5,False
2024-06-04 16:00:00,-1640.800000000003,False
2024-06-12 16:00:00,1576.800000000003,False
2024-06-25 04:00:00,5193.200000000004,False
2024-06-28 04:00:00,-942.9000000000015,False
2024-06-30 20:00:00,-698.8000000000029,False
2024-07-05 16:00:00,6246.199999999997,False
2024-07-08 12:00:00,-331.1000000000058,False
2024-07-09 00:00:00,-949.5999999999985,False
2024-07-11 12:00:00,-1095.9000000000015,False
2024-07-13 12:00:00,-1131.199999999997,False
2024-07-15 04:00:00,-2731.0,False
2024-07-16 16:00:00,-1952.0999999999985,False
2024-07-19 16:00:00,-666.3000000000029,False
2024-07-22 20:00:00,-1047.800000000003,False
2024-07-26 04:00:00,485.1999999999971,False
2024-07-29 04:00:00,-1113.800000000003,False
2024-08-02 00:00:00,2738.300000000003,False
2024-08-05 16:00:00,9103.800000000003,False
2024-08-06 04:00:00,-2187.7999999999956,False
2024-08-08 04:00:00,-2291.9000000000015,False
2024-08-08 16:00:00,-2225.5,False
2024-08-10 00:00:00,-1022.1999999999971,False
2024-08-13 20:00:00,-384.5,False
2024-08-16 20:00:00,-252.40000000000146,False
2024-08-20 04:00:00,-1280.0,False
2024-08-21 08:00:00,-905.5,False
2024-08-21 20:00:00,-2205.7999999999956,False
2024-08-23 16:00:00,-983.5999999999985,False
2024-08-29 16:00:00,3365.699999999997,False
2024-08-31 00:00:00,-1022.7000000000044,False
2024-09-03 00:00:00,-277.8999999999942,False
2024-09-09 12:00:00,2458.4000000000015,False
2024-09-10 20:00:00,-1370.0,False
2024-09-13 16:00:00,-2014.4000000000015,False
2024-09-17 16:00:00,-1430.9000000000015,False
2024-09-19 00:00:00,-2335.2000000000044,False
2024-09-23 04:00:00,-1393.199999999997,False
2024-09-24 20:00:00,-997.3000000000029,False
2024-09-26 16:00:00,-1385.0999999999985,False
2024-10-04 20:00:00,3452.800000000003,False
2024-10-07 00:00:00,-966.7999999999956,False
2024-10-11 16:00:00,-27.400000000001455,False
2024-10-14 04:00:00,-1594.6000000000058,False
2024-10-15 20:00:00,-1551.699999999997,False
2024-10-18 16:00:00,-1645.5,False
2024-10-24 20:00:00,-208.09999999999127,False
2024-10-28 12:00:00,-1227.5,False
2024-11-06 04:00:00,-2117.2000000000116,False
2024-11-07 16:00:00,-1281.5,False
2024-11-10 08:00:00,-2325.0,False
2024-11-12 20:00:00,-1533.3999999999942,False
2024-11-13 16:00:00,-4636.0,False
2024-11-15 20:00:00,-199.6999999999971,False
2024-11-18 08:00:00,-1501.0,False
2024-11-18 16:00:00,-2069.100000000006,False
2024-11-19 16:00:00,-1797.800000000003,False
2024-11-20 12:00:00,-1413.199999999997,False
2024-11-27 16:00:00,3319.600000000006,False
2024-11-29 04:00:00,-1450.1000000000058,False
2024-11-29 12:00:00,-1612.0,False
2024-12-05 00:00:00,-1289.800000000003,False
2024-12-06 20:00:00,-2421.100000000006,False
2024-12-11 16:00:00,-550.1999999999971,False
2024-12-13 20:00:00,-1961.0,False
2024-12-15 20:00:00,-1855.9000000000087,False
2024-12-16 16:00:00,-2563.2000000000116,False
2024-12-20 16:00:00,9815.700000000012,False
2024-12-24 16:00:00,-2902.5,False
2024-12-31 16:00:00,3568.399999999994,False
2025-01-02 04:00:00,-1579.8999999999942,False
2025-01-03 20:00:00,-2270.5,False
2025-01-06 16:00:00,-3958.800000000003,False
2025-01-10 12:00:00,5756.5,False
2025-01-14 00:00:00,-278.8999999999942,False
2025-01-17 04:00:00,-1566.300000000003,False
2025-01-19 08:00:00,-1620.6000000000058,False
2025-01-19 20:00:00,-1894.0999999999913,False
2025-01-20 08:00:00,-5867.300000000003,False
2025-01-21 20:00:00,-1988.5999999999913,False
2025-01-23 16:00:00,-1097.0999999999913,False
2025-01-24 12:00:00,-1660.4000000000087,False
2025-01-28 00:00:00,2328.0999999999913,False
2025-02-03 16:00:00,5874.099999999991,False
2025-02-14 20:00:00,-188.39999999999418,False
2025-02-20 04:00:00,295.0,False
2025-02-27 12:00:00,11402.200000000012,False
2025-02-28 16:00:00,-3518.9000000000087,False
2025-03-04 20:00:00,4534.699999999997,False
2025-03-07 00:00:00,-1399.3999999999942,False
2025-03-07 08:00:00,-1350.4000000000087,False
2025-03-10 12:00:00,5388.599999999991,False
2025-03-11 12:00:00,-1674.800000000003,False
2025-03-14 12:00:00,-84.29999999998836,False
2025-03-19 16:00:00,-397.3000000000029,False
2025-03-24 00:00:00,-1402.1000000000058,False
2025-04-01 16:00:00,2217.899999999994,False
2025-04-02 16:00:00,-2319.800000000003,False
2025-04-04 08:00:00,-1483.0,False
2025-04-04 20:00:00,-1335.6000000000058,False
2025-04-07 16:00:00,4131.899999999994,False
2025-04-09 08:00:00,-819.3000000000029,False
2025-04-09 20:00:00,-6087.299999999988,False
2025-04-11 04:00:00,-2065.199999999997,False
2025-04-12 16:00:00,-2033.800000000003,False
2025-04-15 08:00:00,-1312.9000000000087,False
