datetime,nav,cash,position_value,position_size,returns,in_sample,cumpnl
2021-01-17 08:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-17 12:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-17 16:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-17 20:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-18 00:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-18 04:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-18 08:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-18 12:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-18 16:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-18 20:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-19 00:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-19 04:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-19 08:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-19 12:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-19 16:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-19 20:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-20 00:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-20 04:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-20 08:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-20 12:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-20 16:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-20 20:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-21 00:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-21 04:00:00,5000981.100000001,5000981.100000001,0.0,0,0.0,True,981.1000000005588
2021-01-21 08:00:00,4998546.49,4966299.19,32247.3,1,-0.0004868264749091633,True,-1453.5099999997765
2021-01-21 12:00:00,4998546.33,4998546.33,0.0,0,-3.2009305206415206e-08,True,-1453.6699999999255
2021-01-21 16:00:00,4998546.33,4998546.33,0.0,0,0.0,True,-1453.6699999999255
2021-01-21 20:00:00,4996952.649999999,4966072.68,30879.97,1,-0.000318828694341744,True,-3047.350000000559
2021-01-22 00:00:00,4996948.449999999,4996948.449999999,0.0,0,-8.405122670085419e-07,True,-3051.550000000745
2021-01-22 04:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-22 08:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-22 12:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-22 16:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-22 20:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-23 00:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-23 04:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-23 08:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-23 12:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-23 16:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-23 20:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-24 00:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-24 04:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-24 08:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-24 12:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-24 16:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-24 20:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-25 00:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-25 04:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-25 08:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-25 12:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-25 16:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-25 20:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-26 00:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-26 04:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-26 08:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-26 12:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-26 16:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-26 20:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-27 00:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-27 04:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-27 08:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-27 12:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-27 16:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-27 20:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-28 00:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-28 04:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-28 08:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-28 12:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-28 16:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-28 20:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-29 00:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-29 04:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-29 08:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-29 12:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-29 16:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-29 20:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-30 00:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-30 04:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-30 08:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-30 12:00:00,4996948.449999999,4996948.449999999,0.0,0,0.0,True,-3051.550000000745
2021-01-30 16:00:00,4997044.09,4962706.109999999,34337.98,1,1.913968113886888e-05,True,-2955.910000000149
2021-01-30 20:00:00,4996995.959999999,4962706.109999999,34289.85,1,-9.63169408429998e-06,True,-3004.0400000009686
2021-01-31 00:00:00,4996669.029999999,4962706.109999999,33962.92,1,-6.542530804842794e-05,True,-3330.9700000006706
2021-01-31 04:00:00,4996672.109999999,4996672.109999999,0.0,0,6.164106491901578e-07,True,-3327.890000000596
2021-01-31 08:00:00,4996672.109999999,4996672.109999999,0.0,0,0.0,True,-3327.890000000596
2021-01-31 12:00:00,4995944.109999999,4963068.18,32875.93,1,-0.00014569697269972703,True,-4055.890000000596
2021-01-31 16:00:00,4995947.02,4995947.02,0.0,0,5.824724889080812e-07,True,-4052.980000000447
2021-01-31 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-01 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-01 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-01 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-01 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-01 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-01 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-02 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-02 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-02 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-02 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-02 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-02 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-03 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-03 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-03 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-03 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-03 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-03 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-04 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-04 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-04 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-04 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-04 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-04 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-05 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-05 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-05 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-05 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-05 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-05 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-06 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-06 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-06 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-06 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-06 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-06 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-07 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-07 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-07 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-07 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-07 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-07 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-08 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-08 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-08 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-08 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-08 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-08 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-09 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-09 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-09 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-09 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-09 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-09 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-10 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-10 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-10 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-10 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-10 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-10 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-11 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-11 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-11 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-11 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-11 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-11 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-12 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-12 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-12 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-12 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-12 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-12 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-13 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-13 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-13 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-13 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-13 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-13 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-14 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-14 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-14 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-14 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-14 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-14 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-15 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-15 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-15 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-15 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-15 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-15 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-16 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-16 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-16 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-16 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-16 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-16 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-17 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-17 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-17 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-17 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-17 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-17 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-18 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-18 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-18 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-18 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-18 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-18 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-19 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-19 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-19 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-19 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-19 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-19 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-20 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-20 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-20 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-20 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-20 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-20 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-21 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-21 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-21 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-21 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-21 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-21 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-22 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-22 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-22 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-22 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-22 16:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-22 20:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-23 00:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-23 04:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-23 08:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-23 12:00:00,4995947.02,4995947.02,0.0,0,0.0,True,-4052.980000000447
2021-02-23 16:00:00,4992865.089999999,4947314.569999999,45550.52,1,-0.0006168860453609204,True,-7134.91000000108
2021-02-23 20:00:00,4992865.119999999,4992865.119999999,0.0,0,6.008574082727591e-09,True,-7134.88000000082
2021-02-24 00:00:00,4994832.749999999,4943935.109999999,50897.64,1,0.00039408835462384495,True,-5167.250000000931
2021-02-24 04:00:00,4994080.64,4943935.109999999,50145.53,1,-0.00015057761443548756,True,-5919.360000000335
2021-02-24 08:00:00,4994340.27,4943935.109999999,50405.16,1,5.198754660074023e-05,True,-5659.730000000447
2021-02-24 12:00:00,4993798.449999999,4943935.109999999,49863.34,1,-0.0001084868012006801,True,-6201.550000000745
2021-02-24 16:00:00,4992956.319999999,4943935.109999999,49021.21,1,-0.0001686351598750857,True,-7043.680000000633
2021-02-24 20:00:00,4993637.14,4943935.109999999,49702.03,1,0.00013635608973250335,True,-6362.860000000335
2021-02-25 00:00:00,4994186.119999999,4943935.109999999,50251.01,1,0.00010993590134966702,True,-5813.88000000082
2021-02-25 04:00:00,4994341.109999999,4943935.109999999,50406.0,1,3.103408569016253e-05,True,-5658.890000000596
2021-02-25 08:00:00,4994269.039999999,4943935.109999999,50333.93,1,-1.443033193226917e-05,True,-5730.960000000894
2021-02-25 12:00:00,4994810.1,4943935.109999999,50874.99,1,0.00010833617405614504,True,-5189.9000000003725
2021-02-25 16:00:00,4993405.369999999,4943935.109999999,49470.26,1,-0.0002812379193356529,True,-6594.63000000082
2021-02-25 20:00:00,4991024.4799999995,4943935.109999999,47089.37,1,-0.00047680687298168323,True,-8975.520000000484
2021-02-26 00:00:00,4991023.079999999,4991023.079999999,0.0,0,-2.805035330677441e-07,True,-8976.920000000857
2021-02-26 04:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
2021-02-26 08:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
2021-02-26 12:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
2021-02-26 16:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
2021-02-26 20:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
2021-02-27 00:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
2021-02-27 04:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
2021-02-27 08:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
2021-02-27 12:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
2021-02-27 16:00:00,4991023.079999999,4991023.079999999,0.0,0,0.0,True,-8976.920000000857
